true_modulation,pred_modulation,modulation_confidence,true_snr_db,pred_snr_db,true_cfo_hz,pred_cfo_hz,true_symbol_rate_hz,pred_symbol_rate_hz
8PSK,BPSK,0.3820742666721344,-10.0,-9.766666666666667,-597.2619252148247,-67.64517071611833,50000.0,125000.0
8PSK,QPSK,0.5871395468711853,-10.0,-9.916666666666666,-1631.659829095899,-77.9690924263158,50000.0,50000.0
8PSK,QPSK,0.6282608509063721,-10.0,-9.966666666666667,-1661.7211026406057,66.69962136957342,50000.0,50000.0
8PSK,BPSK,0.8381962776184082,-10.0,-9.833333333333334,462.67814246553735,47.86890981757854,50000.0,76923.07692307692
8PSK,BPSK,0.45008400082588196,-10.0,-9.983333333333333,-650.8722649283341,-98.51681166045944,76923.07692307692,50000.0
8PSK,BPSK,0.5001659989356995,-10.0,-9.866666666666667,-2227.2276186876134,209.4146862214983,76923.07692307692,100000.0
8PSK,QPSK,0.5658908486366272,-10.0,-9.566666666666666,1936.4179276078276,201.90682029820488,76923.07692307692,50000.0
8PSK,8PSK,0.30155691504478455,-10.0,-9.816666666666666,15.36364082489581,-276.3172002054494,76923.07692307692,50000.0
8PSK,8PSK,0.45412686467170715,-10.0,-9.55,-271.3497530312661,71.7803991460001,76923.07692307692,100000.0
8PSK,64QAM,0.4087315797805786,-10.0,-9.983333333333333,-1633.0843643673268,99.97822283273494,100000.0,142857.14285714287
8PSK,BPSK,0.7710148692131042,-10.0,-9.883333333333333,2523.764263274492,-482.29769486919673,100000.0,76923.07692307692
8PSK,8PSK,0.27714571356773376,-10.0,-9.966666666666667,2745.2744040903135,-15.37404539222027,100000.0,142857.14285714287
8PSK,QPSK,0.2797156870365143,-10.0,-9.916666666666666,154.4077974140173,-56.719666829761415,100000.0,200000.0
8PSK,BPSK,0.6758351922035217,-10.0,-9.516666666666667,1090.6046025279275,-129.82700769815293,100000.0,100000.0
8PSK,QPSK,0.31024184823036194,-10.0,-9.75,-1189.5181991883705,-116.17867292467108,125000.0,76923.07692307692
8PSK,64QAM,0.28130587935447693,-10.0,-9.833333333333334,2943.83760845877,-181.13766079613694,125000.0,142857.14285714287
8PSK,BPSK,0.6499935388565063,-10.0,-10.0,-1490.833035729774,-327.0346622114029,125000.0,100000.0
8PSK,QPSK,0.4440979063510895,-10.0,-9.95,2571.872320267694,-35.270559702767734,125000.0,200000.0
8PSK,64QAM,0.4876595139503479,-10.0,-9.8,-1327.1080795806502,-71.72130563273686,125000.0,125000.0
8PSK,BPSK,0.36441680788993835,-10.0,-9.833333333333334,2998.6998366756225,218.59911570191923,142857.14285714287,200000.0
8PSK,QPSK,0.41492748260498047,-10.0,-9.4,1661.1513468446228,-192.73496503852854,142857.14285714287,125000.0
8PSK,BPSK,0.5628284811973572,-10.0,-9.9,431.07279507996964,-89.38331455531085,142857.14285714287,200000.0
8PSK,64QAM,0.32809701561927795,-10.0,-9.95,-2944.554472888281,294.9466934536017,142857.14285714287,200000.0
8PSK,BPSK,0.34289687871932983,-10.0,-9.966666666666667,-806.5167388966561,-93.80947552001473,142857.14285714287,125000.0
8PSK,BPSK,0.3351486921310425,-10.0,-9.783333333333333,-2511.0729182418113,-187.54057340711734,200000.0,200000.0
8PSK,64QAM,0.4728359878063202,-10.0,-10.0,-2492.9746622354514,-208.70492283947314,200000.0,142857.14285714287
8PSK,8PSK,0.4392172694206238,-10.0,-9.983333333333333,-33.88177072973349,-43.829145812023505,200000.0,142857.14285714287
8PSK,64QAM,0.3864159882068634,-10.0,-10.0,1644.7170573519716,-114.19328373056675,200000.0,125000.0
8PSK,64QAM,0.4578196406364441,-10.0,-9.916666666666666,245.77511685521904,270.1112860691154,200000.0,200000.0
8PSK,QPSK,0.44019025564193726,-5.0,-5.066666666666666,1779.5828698797359,82.62862406944265,50000.0,50000.0
8PSK,16QAM,0.27446332573890686,-5.0,-5.233333333333333,-360.936497776192,195.3074452401327,50000.0,50000.0
8PSK,QPSK,0.7793702483177185,-5.0,-5.083333333333333,643.0002125265723,-8.194753775045676,50000.0,50000.0
8PSK,GFSK,0.9433771967887878,-5.0,-5.166666666666667,-2521.137668193402,-1168.6466017234302,50000.0,50000.0
8PSK,8PSK,0.5458681583404541,-5.0,-5.0,653.4393766894996,136.28543756891625,50000.0,50000.0
8PSK,BPSK,0.4298008382320404,-5.0,-5.15,-435.9993427373365,175.94181209010952,76923.07692307692,76923.07692307692
8PSK,QPSK,0.44236499071121216,-5.0,-5.0,1499.6491702562598,198.6145717162153,76923.07692307692,76923.07692307692
8PSK,8PSK,0.5446760654449463,-5.0,-5.116666666666666,1586.0637950773735,-71.99803598922489,76923.07692307692,76923.07692307692
8PSK,QPSK,0.5240084528923035,-5.0,-5.2,220.84154240516364,366.55576689070085,76923.07692307692,76923.07692307692
8PSK,QPSK,0.5469588041305542,-5.0,-5.1,1256.0152820221092,-147.70710767255258,76923.07692307692,100000.0
8PSK,QPSK,0.5209875106811523,-5.0,-5.15,-2872.3986671977923,-455.4083936572152,100000.0,100000.0
8PSK,QPSK,0.5483519434928894,-5.0,-5.066666666666666,2698.2994986431777,189.4516818073993,100000.0,125000.0
8PSK,QPSK,0.5195854902267456,-5.0,-5.166666666666667,-1208.9581507904977,-393.4789352134267,100000.0,100000.0
8PSK,QPSK,0.7107565999031067,-5.0,-5.1,-1496.8095442552637,22.691341886736872,100000.0,76923.07692307692
8PSK,QPSK,0.6580897569656372,-5.0,-5.116666666666666,467.2817625796647,-265.6175776032278,100000.0,100000.0
8PSK,8PSK,0.46097487211227417,-5.0,-5.133333333333334,-706.8322760384567,-72.9634549311442,125000.0,125000.0
8PSK,16QAM,0.2747787833213806,-5.0,-4.95,-2533.3840302093217,38.6458682398519,125000.0,125000.0
8PSK,QPSK,0.5521054267883301,-5.0,-5.15,-2905.728494607495,-759.937108704958,125000.0,125000.0
8PSK,8PSK,0.5408854484558105,-5.0,-4.85,-2809.28140860875,134.23505235630898,125000.0,125000.0
8PSK,16QAM,0.3492031991481781,-5.0,-5.1,32.561546800608994,161.83884157711367,125000.0,100000.0
8PSK,QPSK,0.5130383372306824,-5.0,-5.883333333333334,981.4534681334321,60.23784902887084,142857.14285714287,142857.14285714287
8PSK,QPSK,0.4671669602394104,-5.0,-5.116666666666666,1234.4542874160934,551.8285897744535,142857.14285714287,142857.14285714287
8PSK,16QAM,0.30067381262779236,-5.0,-5.266666666666667,2184.312498288855,-127.50664991317102,142857.14285714287,142857.14285714287
8PSK,QPSK,0.4739132821559906,-5.0,-5.266666666666667,898.9564672296578,207.55133697568272,142857.14285714287,142857.14285714287
8PSK,8PSK,0.4360509216785431,-5.0,-5.166666666666667,2971.492589019329,526.0452748413711,142857.14285714287,142857.14285714287
8PSK,8PSK,0.5271770358085632,-5.0,-5.083333333333333,1527.8491822360738,-620.1321933598033,200000.0,142857.14285714287
8PSK,BPSK,0.36073940992355347,-5.0,-4.983333333333333,2766.1830577112414,-114.601701308312,200000.0,200000.0
8PSK,8PSK,0.4858751893043518,-5.0,-5.166666666666667,1315.9357035672565,581.2647036386387,200000.0,200000.0
8PSK,QPSK,0.3590855896472931,-5.0,-5.233333333333333,161.73349496245646,67.30052238852768,200000.0,142857.14285714287
8PSK,BPSK,0.539730429649353,-5.0,-5.166666666666667,839.7175069950604,-949.4282528264514,200000.0,142857.14285714287
8PSK,QPSK,0.9539595246315002,0.0,0.5,748.0720049141655,-33.12489953189031,50000.0,50000.0
8PSK,QPSK,0.7368249893188477,0.0,0.0,-2104.4626106340393,-284.7111549687329,50000.0,50000.0
8PSK,QPSK,0.7060272693634033,0.0,0.016666666666666666,-1274.446529662745,-534.7475760437924,50000.0,50000.0
8PSK,QPSK,0.9521583914756775,0.0,0.03333333333333333,1047.1046631535505,27.421259241983652,50000.0,50000.0
8PSK,QPSK,0.6193425059318542,0.0,0.016666666666666666,-1404.9640349018948,-1106.5247549297317,50000.0,50000.0
8PSK,8PSK,0.8489525318145752,0.0,0.0,1864.1701706119638,1012.880743507158,76923.07692307692,76923.07692307692
8PSK,8PSK,0.6194552779197693,0.0,0.0,1342.7657660827454,708.1038030798215,76923.07692307692,76923.07692307692
8PSK,8PSK,0.5021804571151733,0.0,0.016666666666666666,-2467.555097566543,-1517.911902017428,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7001801133155823,0.0,0.03333333333333333,123.43644160422582,-707.6890041015827,76923.07692307692,76923.07692307692
8PSK,8PSK,0.728583037853241,0.0,-0.016666666666666666,1974.477889828383,1038.653985448773,76923.07692307692,76923.07692307692
8PSK,8PSK,0.6888147592544556,0.0,0.0,130.42993514026557,-908.893371787324,100000.0,76923.07692307692
8PSK,8PSK,0.7636458277702332,0.0,0.03333333333333333,2180.1901465523206,1070.7280095258702,100000.0,100000.0
8PSK,8PSK,0.9010773301124573,0.0,0.016666666666666666,-2035.4883260121114,192.7219369628543,100000.0,76923.07692307692
8PSK,8PSK,0.846844494342804,0.0,0.0,2120.1711549613774,915.3587251010235,100000.0,100000.0
8PSK,8PSK,0.7652091383934021,0.0,-0.03333333333333333,-2557.7993938385675,-1445.5832982886577,100000.0,100000.0
8PSK,8PSK,0.7539408802986145,0.0,0.016666666666666666,-2490.707262485633,-378.4110956339799,125000.0,125000.0
8PSK,8PSK,0.7970216274261475,0.0,0.06666666666666667,2042.1732693811946,1054.725748630499,125000.0,125000.0
8PSK,8PSK,0.5907805562019348,0.0,0.1,2283.825427379432,882.93454687017,125000.0,125000.0
8PSK,8PSK,0.7036842107772827,0.0,0.13333333333333333,2364.170998508551,1204.0182255193438,125000.0,100000.0
8PSK,8PSK,0.6438915729522705,0.0,0.0,2565.6111205282223,595.5462431008873,125000.0,125000.0
8PSK,8PSK,0.7188094258308411,0.0,0.3333333333333333,793.5541454071031,350.84764252779104,142857.14285714287,142857.14285714287
8PSK,8PSK,0.5914190411567688,0.0,-0.05,2720.6261528990462,627.0261906339659,142857.14285714287,142857.14285714287
8PSK,QPSK,0.6776598691940308,0.0,0.48333333333333334,-1555.5258294467546,-457.8196483782098,142857.14285714287,142857.14285714287
8PSK,QPSK,0.5446981191635132,0.0,0.016666666666666666,2631.708871747973,432.8481825116497,142857.14285714287,142857.14285714287
8PSK,8PSK,0.6239668130874634,0.0,0.08333333333333333,500.0785983278306,132.78173165810574,142857.14285714287,142857.14285714287
8PSK,8PSK,0.6261141300201416,0.0,0.016666666666666666,2576.737691846628,258.65701118545326,200000.0,200000.0
8PSK,8PSK,0.5663051605224609,0.0,-0.016666666666666666,632.8898450642532,679.1036470164025,200000.0,200000.0
8PSK,QPSK,0.6906667947769165,0.0,-0.55,-81.37724281354758,442.5606051505325,200000.0,200000.0
8PSK,QPSK,0.3756014108657837,0.0,0.38333333333333336,380.0133761738698,203.9876605615083,200000.0,200000.0
8PSK,8PSK,0.46579280495643616,0.0,-0.016666666666666666,1431.5075406750766,-125.27674593159595,200000.0,200000.0
8PSK,QPSK,0.9050072431564331,5.0,5.033333333333333,1598.351943467319,1683.3990137242301,50000.0,50000.0
8PSK,QPSK,0.9678077101707458,5.0,5.016666666666667,2802.693109705081,2074.0503772968527,50000.0,76923.07692307692
8PSK,BPSK,0.5800625085830688,5.0,5.0,1247.2685579243516,141.2364428163571,50000.0,50000.0
8PSK,QPSK,0.709143877029419,5.0,5.35,2095.7075236888304,1496.8635142922326,50000.0,50000.0
8PSK,QPSK,0.5907068848609924,5.0,5.0,-1269.901391338172,-1659.1031079725092,50000.0,50000.0
8PSK,8PSK,0.8587156534194946,5.0,5.333333333333333,1760.9656078073012,2135.9956275861086,76923.07692307692,76923.07692307692
8PSK,QPSK,0.5284388661384583,5.0,6.95,2879.237341580443,1600.7567831459173,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7250335812568665,5.0,5.0,-2872.8450841966173,-1865.2737590745214,76923.07692307692,76923.07692307692
8PSK,8PSK,0.8014489412307739,5.0,5.866666666666666,-2632.55704494322,-1697.2954606285289,76923.07692307692,76923.07692307692
8PSK,8PSK,0.8403568267822266,5.0,5.25,-22.286846773020443,311.58762713726196,76923.07692307692,76923.07692307692
8PSK,8PSK,0.9683510065078735,5.0,5.05,-1681.3822576362797,-1240.0568113328025,100000.0,100000.0
8PSK,8PSK,0.8700085878372192,5.0,5.05,2995.084780390963,2148.4034760357167,100000.0,100000.0
8PSK,8PSK,0.9794566035270691,5.0,5.15,-683.5080468166011,-875.7415836583913,100000.0,100000.0
8PSK,8PSK,0.8437654972076416,5.0,5.033333333333333,-1519.1099914109805,-320.7035663831566,100000.0,100000.0
8PSK,8PSK,0.6262248754501343,5.0,5.066666666666666,-1292.704230361496,-1296.9679021432216,100000.0,100000.0
8PSK,8PSK,0.9752628207206726,5.0,5.516666666666667,1171.09717208265,164.49797985653552,125000.0,125000.0
8PSK,QPSK,0.5305032730102539,5.0,5.3,1708.8918231439884,1873.3085242296875,125000.0,125000.0
8PSK,8PSK,0.9743334650993347,5.0,5.816666666666666,-1891.194567203461,-1300.8464772714233,125000.0,125000.0
8PSK,8PSK,0.9335935711860657,5.0,5.0,-392.87467293347936,-664.1211396282306,125000.0,125000.0
8PSK,8PSK,0.839301586151123,5.0,5.45,2077.975256364746,-153.041043012483,125000.0,125000.0
8PSK,8PSK,0.8589829802513123,5.0,5.033333333333333,2413.4120809607866,1060.3130209650292,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7546626925468445,5.0,5.0,-1120.5612145669393,-1175.9479305490784,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8831756114959717,5.0,5.0,2028.3000547387192,-1763.790852676334,142857.14285714287,142857.14285714287
8PSK,8PSK,0.9132972955703735,5.0,7.366666666666666,-1322.3284837304325,-901.2224104302717,142857.14285714287,142857.14285714287
8PSK,8PSK,0.9342341423034668,5.0,5.0,-2969.6356178304995,-1429.5214097270105,142857.14285714287,142857.14285714287
8PSK,8PSK,0.6655658483505249,5.0,5.15,1666.0940928404489,1686.4129366061752,200000.0,200000.0
8PSK,8PSK,0.7725824117660522,5.0,5.016666666666667,1823.2403182878788,-932.0109409354711,200000.0,200000.0
8PSK,QPSK,0.39602354168891907,5.0,5.016666666666667,2641.295316464112,-39.94724237175984,200000.0,200000.0
8PSK,QPSK,0.49521222710609436,5.0,5.1,-1581.2376985276985,-894.4601402294039,200000.0,200000.0
8PSK,8PSK,0.5587432384490967,5.0,5.033333333333333,-1893.077857334952,-190.23110959510905,200000.0,200000.0
8PSK,8PSK,0.6496505737304688,10.0,10.016666666666667,1543.4420261747237,1522.1035141335014,50000.0,50000.0
8PSK,QPSK,0.9920052886009216,10.0,10.0,540.9978635895704,212.89557842068683,50000.0,50000.0
8PSK,QPSK,0.9891027212142944,10.0,10.116666666666667,954.6083103240026,997.4913580127577,50000.0,50000.0
8PSK,QPSK,0.8154215216636658,10.0,10.0,-1067.2285794057484,-758.380925701141,50000.0,50000.0
8PSK,QPSK,0.5282377600669861,10.0,10.1,2706.421081533943,2472.3821730228046,50000.0,50000.0
8PSK,8PSK,0.8191608190536499,10.0,10.216666666666667,-600.6629127217461,-689.829358924559,76923.07692307692,76923.07692307692
8PSK,QPSK,0.6383774876594543,10.0,10.1,-2666.095573829015,-2462.9030447862706,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7483841776847839,10.0,10.166666666666666,-2633.482528138543,-2072.4819271584884,76923.07692307692,76923.07692307692
8PSK,8PSK,0.925496518611908,10.0,10.016666666666667,-2956.1392942039515,-2270.2640204789036,76923.07692307692,76923.07692307692
8PSK,8PSK,0.6013337969779968,10.0,10.0,889.8025983411021,562.131478586668,76923.07692307692,76923.07692307692
8PSK,8PSK,0.9554949402809143,10.0,10.0,523.4116494031373,-257.64789680530333,100000.0,100000.0
8PSK,8PSK,0.9828143119812012,10.0,10.0,-240.77505698493587,-365.0914488880191,100000.0,100000.0
8PSK,8PSK,0.9745712280273438,10.0,10.016666666666667,-1845.4776423684452,-1412.6114882943643,100000.0,100000.0
8PSK,8PSK,0.9655783772468567,10.0,10.0,1167.485247973711,2041.342115437148,100000.0,100000.0
8PSK,8PSK,0.9513540267944336,10.0,10.0,-106.79482951029331,96.70928967737895,100000.0,100000.0
8PSK,8PSK,0.9777120351791382,10.0,10.0,-657.5312124098441,-930.6302534984234,125000.0,125000.0
8PSK,8PSK,0.987000048160553,10.0,10.0,-2758.9322092331117,-2202.426657480004,125000.0,125000.0
8PSK,8PSK,0.9797154664993286,10.0,10.0,2827.380650372741,1504.9870609242298,125000.0,125000.0
8PSK,8PSK,0.9757802486419678,10.0,10.0,-419.76378531636647,1455.9544167410484,125000.0,125000.0
8PSK,8PSK,0.9290496706962585,10.0,10.0,-765.4195376789171,-796.3444484612694,125000.0,125000.0
8PSK,8PSK,0.9412175416946411,10.0,10.45,447.4431766201219,-868.7587998792014,142857.14285714287,142857.14285714287
8PSK,8PSK,0.836804211139679,10.0,10.0,1375.515922189792,1225.1827287060166,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7637062072753906,10.0,10.0,-945.213463969731,-1291.3907130568512,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7436965107917786,10.0,10.0,810.1637240012396,1099.5539230143843,142857.14285714287,142857.14285714287
8PSK,QPSK,0.5565721988677979,10.0,10.033333333333333,768.3650152022647,39.47285098963418,142857.14285714287,142857.14285714287
8PSK,8PSK,0.5960612893104553,10.0,10.0,461.45546053924136,252.88250164327826,200000.0,200000.0
8PSK,8PSK,0.598202645778656,10.0,10.433333333333334,1482.0844520845503,94.18857077604456,200000.0,200000.0
8PSK,8PSK,0.7826555371284485,10.0,10.0,1655.2586205969892,2192.1405056438143,200000.0,200000.0
8PSK,8PSK,0.7009762525558472,10.0,10.0,-2108.5157544963595,-752.1016546804807,200000.0,200000.0
8PSK,8PSK,0.8016133308410645,10.0,10.016666666666667,343.24712808929644,1524.6452492948174,200000.0,142857.14285714287
8PSK,QPSK,0.9494572877883911,15.0,15.416666666666666,1685.9148524170496,1653.4883145661747,50000.0,50000.0
8PSK,QPSK,0.9018698334693909,15.0,15.05,640.3397192930488,411.2582751880556,50000.0,50000.0
8PSK,QPSK,0.7426276803016663,15.0,15.1,-2446.310048323449,-2129.4008560606335,50000.0,50000.0
8PSK,QPSK,0.798069417476654,15.0,15.233333333333333,89.29364080914502,657.9146171916062,50000.0,50000.0
8PSK,QPSK,0.9254885911941528,15.0,15.05,-2914.159739362939,-2593.219183477011,50000.0,50000.0
8PSK,8PSK,0.5737308263778687,15.0,15.266666666666667,-1682.2355256390472,-1667.6817349530359,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7032792568206787,15.0,15.033333333333333,-218.59789975691592,-140.4220666309331,76923.07692307692,76923.07692307692
8PSK,8PSK,0.9297198057174683,15.0,15.016666666666667,1081.7364060657733,1606.518217094277,76923.07692307692,76923.07692307692
8PSK,8PSK,0.5936068296432495,15.0,15.083333333333334,2172.8335265958676,2492.1653359998522,76923.07692307692,50000.0
8PSK,8PSK,0.8260360956192017,15.0,15.083333333333334,-1727.5281127211413,-1308.7946113261655,76923.07692307692,76923.07692307692
8PSK,8PSK,0.9781539440155029,15.0,15.75,-1627.486506634319,-1517.875545162213,100000.0,100000.0
8PSK,8PSK,0.9590235948562622,15.0,15.083333333333334,-807.4948562095483,-476.6038827619299,100000.0,100000.0
8PSK,8PSK,0.9782047867774963,15.0,15.833333333333334,1313.0721987311445,1291.2929475864269,100000.0,100000.0
8PSK,8PSK,0.9886526465415955,15.0,15.016666666666667,-297.4083067459642,-248.96812801504967,100000.0,100000.0
8PSK,8PSK,0.963926374912262,15.0,15.166666666666666,626.4217295299336,1018.5841043908783,100000.0,100000.0
8PSK,8PSK,0.9717158079147339,15.0,15.016666666666667,2148.678490585039,2197.8269385150993,125000.0,125000.0
8PSK,8PSK,0.9714718461036682,15.0,15.066666666666666,1485.655949764513,1131.9380574826012,125000.0,125000.0
8PSK,8PSK,0.9518125653266907,15.0,15.066666666666666,2948.1255618698488,2606.4988941984957,125000.0,125000.0
8PSK,8PSK,0.9731460213661194,15.0,15.033333333333333,1122.6467228581396,1728.5756147041604,125000.0,125000.0
8PSK,8PSK,0.983352780342102,15.0,15.0,1597.572847037024,1287.9266971841669,125000.0,125000.0
8PSK,8PSK,0.6824371218681335,15.0,15.033333333333333,796.3524191541514,1206.1233366712968,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8506035804748535,15.0,15.1,-560.293843981985,-571.9244280924918,142857.14285714287,142857.14285714287
8PSK,8PSK,0.9415865540504456,15.0,15.0,-784.3416959162837,-547.4975500546773,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8831602334976196,15.0,15.0,2657.242312226429,2515.6219620057327,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8731873035430908,15.0,15.016666666666667,-2508.5365533638246,-1924.4237790910238,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7790685892105103,15.0,15.0,-872.3157945832313,-560.6362660418434,200000.0,200000.0
8PSK,8PSK,0.7877019047737122,15.0,15.033333333333333,2948.3264237853764,2301.3588289289646,200000.0,200000.0
8PSK,8PSK,0.6923804879188538,15.0,15.0,-1548.9012040129207,-1249.7462573177397,200000.0,200000.0
8PSK,8PSK,0.6653252840042114,15.0,15.033333333333333,1743.318017994643,214.79495529852656,200000.0,200000.0
8PSK,8PSK,0.8353587985038757,15.0,15.083333333333334,-354.2612638175242,-1525.4531869739635,200000.0,200000.0
8PSK,QPSK,0.8212611079216003,20.0,20.0,-1794.0011816954352,-1709.221451295739,50000.0,50000.0
8PSK,QPSK,0.5072959065437317,20.0,20.0,2151.935274646309,2112.14421223213,50000.0,50000.0
8PSK,QPSK,0.8992125988006592,20.0,20.0,550.7782639890484,479.3096297847478,50000.0,50000.0
8PSK,QPSK,0.9488920569419861,20.0,20.0,-800.5007457717716,-649.0054936426,50000.0,50000.0
8PSK,GFSK,0.6576142907142639,20.0,18.366666666666667,-79.87263509760032,-78.1403378036042,50000.0,50000.0
8PSK,8PSK,0.8559058308601379,20.0,20.0,2431.4618431489416,2508.0128027954993,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7916218638420105,20.0,19.566666666666666,573.464832807334,467.60770628487916,76923.07692307692,76923.07692307692
8PSK,8PSK,0.7944226861000061,20.0,20.0,-2551.082919469618,-2429.937287451519,76923.07692307692,76923.07692307692
8PSK,8PSK,0.893168032169342,20.0,20.0,-935.7496286040264,-792.6951914057674,76923.07692307692,76923.07692307692
8PSK,8PSK,0.6053869724273682,20.0,20.0,-348.2099160070711,-314.1608419341885,76923.07692307692,76923.07692307692
8PSK,8PSK,0.966428279876709,20.0,20.0,-1155.3201295870979,-801.7808030973777,100000.0,100000.0
8PSK,8PSK,0.9851289987564087,20.0,20.0,-1585.9349268116828,-1790.065194324087,100000.0,100000.0
8PSK,8PSK,0.9362370371818542,20.0,20.0,2460.593366635714,2363.5500729496607,100000.0,100000.0
8PSK,8PSK,0.980828583240509,20.0,20.0,1307.4389237728092,1288.2762257225297,100000.0,100000.0
8PSK,8PSK,0.5189141035079956,20.0,20.0,-34.03216331028125,-11.525057425036557,100000.0,100000.0
8PSK,8PSK,0.9556393623352051,20.0,20.0,-566.6172612993296,-891.1621854856116,125000.0,125000.0
8PSK,8PSK,0.9635162949562073,20.0,20.0,-877.5936262738555,-622.7932454016408,125000.0,125000.0
8PSK,8PSK,0.9734936952590942,20.0,20.0,2779.1848591581147,2589.572353236916,125000.0,125000.0
8PSK,8PSK,0.9712632894515991,20.0,20.0,1131.0685067312015,1308.3999157194503,125000.0,125000.0
8PSK,8PSK,0.9687768816947937,20.0,20.0,-2814.5171581049335,-2422.1430761937518,125000.0,125000.0
8PSK,8PSK,0.891349732875824,20.0,20.0,-1720.1551487589165,-1697.3464244312697,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7550837993621826,20.0,20.0,-2043.1555163709686,-1955.9455391760048,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7501842975616455,20.0,20.0,2720.9749971484016,2387.9162731877373,142857.14285714287,142857.14285714287
8PSK,8PSK,0.7426815629005432,20.0,20.0,-248.0730552678956,-93.37219582436836,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8383392095565796,20.0,20.0,-1169.458007018816,-1541.1605813453314,142857.14285714287,142857.14285714287
8PSK,8PSK,0.8897498846054077,20.0,20.0,274.87976421097574,310.9999583632987,200000.0,200000.0
8PSK,8PSK,0.7439004778862,20.0,20.0,-2466.818309121283,-2109.817931946928,200000.0,200000.0
8PSK,8PSK,0.662463366985321,20.0,20.0,1486.9530433516602,1624.153018532735,200000.0,142857.14285714287
8PSK,8PSK,0.8167317509651184,20.0,20.0,-1586.7607850793916,-1751.5257033249927,200000.0,200000.0
8PSK,8PSK,0.7942864298820496,20.0,20.0,-1670.540703404261,-1838.5742004102044,200000.0,200000.0
16QAM,BPSK,0.7999569773674011,-10.0,-8.316666666666666,-274.76966717923506,-265.41240565027056,50000.0,142857.14285714287
16QAM,BPSK,0.317577987909317,-10.0,-9.933333333333334,-2757.775757135515,260.8285641367787,50000.0,50000.0
16QAM,64QAM,0.29421544075012207,-10.0,-9.85,1340.0655445563334,112.78237203748354,50000.0,50000.0
16QAM,8PSK,0.455936461687088,-10.0,-9.933333333333334,91.88965304777275,-59.27114863150149,50000.0,100000.0
16QAM,64QAM,0.3441506326198578,-10.0,-9.9,2462.0597875262156,-108.08140171203266,50000.0,76923.07692307692
16QAM,64QAM,0.5468360185623169,-10.0,-9.9,-748.9739120337404,-207.11131548434076,76923.07692307692,50000.0
16QAM,64QAM,0.6050183773040771,-10.0,-10.0,1740.3518105288604,47.114465991478134,76923.07692307692,76923.07692307692
16QAM,BPSK,0.2876458466053009,-10.0,-9.783333333333333,1909.0286031390333,234.5827839165183,76923.07692307692,76923.07692307692
16QAM,QPSK,0.5306679606437683,-10.0,-9.616666666666667,301.23377478491375,532.0490884552742,76923.07692307692,100000.0
16QAM,64QAM,0.5955268740653992,-10.0,-9.783333333333333,-893.8450720715464,475.9992984098125,76923.07692307692,125000.0
16QAM,16QAM,0.3121434450149536,-10.0,-9.7,-1112.7130537169674,-70.16230886069518,100000.0,100000.0
16QAM,QPSK,0.5204280614852905,-10.0,-8.15,-1196.038064106916,-203.0667618268373,100000.0,100000.0
16QAM,8PSK,0.2640506625175476,-10.0,-9.95,2422.4416772827344,141.63702967828436,100000.0,125000.0
16QAM,BPSK,0.49231913685798645,-10.0,-9.95,852.2911049755212,-36.277292838220795,100000.0,50000.0
16QAM,64QAM,0.34506097435951233,-10.0,-9.85,-2275.2879072951546,125.27513964526801,100000.0,125000.0
16QAM,16QAM,0.31268444657325745,-10.0,-9.666666666666666,-1457.502821909006,103.21884239416666,125000.0,100000.0
16QAM,BPSK,0.7495418787002563,-10.0,-9.933333333333334,-2183.3713524036657,589.5142254473736,125000.0,125000.0
16QAM,QPSK,0.2458372414112091,-10.0,-9.933333333333334,2641.3945694530903,22.166958494769233,125000.0,100000.0
16QAM,64QAM,0.3591039478778839,-10.0,-9.85,834.3196663754957,260.9760179923216,125000.0,100000.0
16QAM,QPSK,0.43807515501976013,-10.0,-9.983333333333333,-1186.685446406389,92.5906234976019,125000.0,76923.07692307692
16QAM,64QAM,0.3328208923339844,-10.0,-9.966666666666667,1785.58437132177,-415.6814227704522,142857.14285714287,142857.14285714287
16QAM,64QAM,0.3070693016052246,-10.0,-9.95,1421.9373623186757,430.85350324296564,142857.14285714287,100000.0
16QAM,8PSK,0.31412291526794434,-10.0,-9.883333333333333,662.7877067454997,145.0543671723364,142857.14285714287,200000.0
16QAM,BPSK,0.8522888422012329,-10.0,-9.9,1904.1045892224538,-194.03469797316265,142857.14285714287,142857.14285714287
16QAM,BPSK,0.33591318130493164,-10.0,-9.966666666666667,-1448.9136920162084,42.57871851822522,142857.14285714287,125000.0
